Timestamp,Value_Stream,Batch_ID,Product_SN,Station_ID,Tester_Type,Status,Error_Code,Measured_Value,Cost_Impact,Shift,Team
2026-05-25 04:44:36,VS4,DC-2621,SN-000123,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:46,VS4,DC-2621,SN-000124,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:29,VS4,DC-2621,SN-000124,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:02,VS4,DC-2621,SN-000124,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:33,VS4,DC-2621,SN-000124,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:07,VS4,DC-2621,SN-000124,Reflow_Oven,In-line,PASS,NONE,+0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:53,VS4,DC-2621,SN-000124,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:30,VS4,DC-2621,SN-000125,SPI,In-line,PASS,NONE,100%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:58,VS4,DC-2621,SN-000125,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:31,VS4,DC-2621,SN-000125,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,13.78,06:00-14:00,Brygada 1
2026-05-25 04:44:07,VS4,DC-2621,SN-000125,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:44,VS4,DC-2621,SN-000125,Reflow_Oven,In-line,PASS,NONE,-0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:21,VS4,DC-2621,SN-000125,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:24,VS4,DC-2621,SN-000126,SPI,In-line,PASS,NONE,92%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:46,VS4,DC-2621,SN-000126,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:24,VS4,DC-2621,SN-000126,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:48,VS4,DC-2621,SN-000126,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:32,VS4,DC-2621,SN-000126,Reflow_Oven,In-line,PASS,NONE,-0.6 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:19,VS4,DC-2621,SN-000126,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:48,VS4,DC-2621,SN-000127,SPI,In-line,PASS,NONE,96%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:28,VS4,DC-2621,SN-000127,PnP,In-line,FAIL,ERR_MISALIGNMENT,0.59mm,10.20,06:00-14:00,Brygada 1
2026-05-25 04:44:04,VS4,DC-2621,SN-000127,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:36,VS4,DC-2621,SN-000127,Transport,In-line,FAIL,ERR_SENSOR_TIMEOUT,NA,13.16,06:00-14:00,Brygada 1
2026-05-25 04:45:10,VS4,DC-2621,SN-000127,Reflow_Oven,In-line,PASS,NONE,-0.6 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:39,VS4,DC-2621,SN-000127,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,10.09,06:00-14:00,Brygada 1
2026-05-25 04:43:00,VS4,DC-2621,SN-000128,SPI,In-line,PASS,NONE,96%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:38,VS4,DC-2621,SN-000128,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:12,VS4,DC-2621,SN-000128,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:37,VS4,DC-2621,SN-000128,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:23,VS4,DC-2621,SN-000128,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:54,VS4,DC-2621,SN-000128,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:54,VS4,DC-2621,SN-000129,SPI,In-line,FAIL,ERR_INSUFF_PASTE,136%,9.55,06:00-14:00,Brygada 1
2026-05-25 04:44:17,VS4,DC-2621,SN-000129,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:10,VS4,DC-2621,SN-000129,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:59,VS4,DC-2621,SN-000129,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:37,VS4,DC-2621,SN-000129,Reflow_Oven,In-line,PASS,NONE,-0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:58,VS4,DC-2621,SN-000129,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:19,VS4,DC-2621,SN-000130,SPI,In-line,PASS,NONE,93%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:46,VS4,DC-2621,SN-000130,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:40,VS4,DC-2621,SN-000130,AOI_Pre,In-line,FAIL,ERR_MISSING_COMP,NA,11.79,06:00-14:00,Brygada 1
2026-05-25 04:46:37,VS4,DC-2621,SN-000130,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:16,VS4,DC-2621,SN-000130,Reflow_Oven,In-line,PASS,NONE,-0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:11,VS4,DC-2621,SN-000130,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:25,VS4,DC-2621,SN-000131,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:14,VS4,DC-2621,SN-000131,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:59,VS4,DC-2621,SN-000131,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:39,VS4,DC-2621,SN-000131,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:16,VS4,DC-2621,SN-000131,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:06,VS4,DC-2621,SN-000131,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:57,VS4,DC-2621,SN-000132,SPI,In-line,PASS,NONE,105%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:48,VS4,DC-2621,SN-000132,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:37,VS4,DC-2621,SN-000132,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:32,VS4,DC-2621,SN-000132,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:16,VS4,DC-2621,SN-000132,Reflow_Oven,In-line,PASS,NONE,+0.9 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:03,VS4,DC-2621,SN-000132,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:04,VS4,DC-2621,SN-000133,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:26,VS4,DC-2621,SN-000133,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:59,VS4,DC-2621,SN-000133,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:27,VS4,DC-2621,SN-000133,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:04,VS4,DC-2621,SN-000133,Reflow_Oven,In-line,PASS,NONE,+0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:40,VS4,DC-2621,SN-000133,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:37,VS4,DC-2621,SN-000134,SPI,In-line,PASS,NONE,94%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:11,VS4,DC-2621,SN-000134,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:58,VS4,DC-2621,SN-000134,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:47,VS4,DC-2621,SN-000134,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:42,VS4,DC-2621,SN-000134,Reflow_Oven,In-line,PASS,NONE,+1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:31,VS4,DC-2621,SN-000134,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:29,VS4,DC-2621,SN-000135,SPI,In-line,PASS,NONE,109%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:20,VS4,DC-2621,SN-000135,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:04,VS4,DC-2621,SN-000135,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:01,VS4,DC-2621,SN-000135,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:00,VS4,DC-2621,SN-000135,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:54,VS4,DC-2621,SN-000135,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:06,VS4,DC-2621,SN-000136,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:44,VS4,DC-2621,SN-000136,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:26,VS4,DC-2621,SN-000136,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:07,VS4,DC-2621,SN-000136,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:52,VS4,DC-2621,SN-000136,Reflow_Oven,In-line,PASS,NONE,+1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:39,VS4,DC-2621,SN-000136,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:08,VS4,DC-2621,SN-000137,SPI,In-line,PASS,NONE,109%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:42,VS4,DC-2621,SN-000137,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:34,VS4,DC-2621,SN-000137,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:06,VS4,DC-2621,SN-000137,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:46,VS4,DC-2621,SN-000137,Reflow_Oven,In-line,PASS,NONE,+1.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:18,VS4,DC-2621,SN-000137,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:27,VS4,DC-2621,SN-000138,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:04,VS4,DC-2621,SN-000138,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:54,VS4,DC-2621,SN-000138,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:43,VS4,DC-2621,SN-000138,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:08,VS4,DC-2621,SN-000138,Reflow_Oven,In-line,PASS,NONE,+1.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:02,VS4,DC-2621,SN-000138,AOI_Post,In-line,FAIL,ERR_SOLDER_BALL,NA,8.12,06:00-14:00,Brygada 1
2026-05-25 04:47:19,VS4,DC-2621,SN-000139,SPI,In-line,PASS,NONE,109%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:58,VS4,DC-2621,SN-000139,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:49,VS4,DC-2621,SN-000139,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:48,VS4,DC-2621,SN-000139,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:43,VS4,DC-2621,SN-000139,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:31,VS4,DC-2621,SN-000139,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:23,VS4,DC-2621,SN-000140,SPI,In-line,PASS,NONE,107%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:00,VS4,DC-2621,SN-000140,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:45,VS4,DC-2621,SN-000140,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,8.62,06:00-14:00,Brygada 1
2026-05-25 04:49:37,VS4,DC-2621,SN-000140,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:08,VS4,DC-2621,SN-000140,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:55,VS4,DC-2621,SN-000140,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:37,VS4,DC-2621,SN-000141,SPI,In-line,PASS,NONE,92%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:07,VS4,DC-2621,SN-000141,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:55,VS4,DC-2621,SN-000141,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:49,VS4,DC-2621,SN-000141,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:37,VS4,DC-2621,SN-000141,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:15,VS4,DC-2621,SN-000141,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:47:44,VS4,DC-2621,SN-000142,SPI,In-line,PASS,NONE,91%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:16,VS4,DC-2621,SN-000142,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:02,VS4,DC-2621,SN-000142,AOI_Pre,In-line,FAIL,ERR_MISSING_COMP,NA,7.29,06:00-14:00,Brygada 1
2026-05-25 04:49:33,VS4,DC-2621,SN-000142,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:54,VS4,DC-2621,SN-000142,Reflow_Oven,In-line,PASS,NONE,+0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:42,VS4,DC-2621,SN-000142,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:10,VS4,DC-2621,SN-000143,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:00,VS4,DC-2621,SN-000143,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:59,VS4,DC-2621,SN-000143,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:38,VS4,DC-2621,SN-000143,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:33,VS4,DC-2621,SN-000143,Reflow_Oven,In-line,PASS,NONE,-1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:31,VS4,DC-2621,SN-000143,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:48:30,VS4,DC-2621,SN-000144,SPI,In-line,PASS,NONE,101%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:22,VS4,DC-2621,SN-000144,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:19,VS4,DC-2621,SN-000144,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:42,VS4,DC-2621,SN-000144,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:31,VS4,DC-2621,SN-000144,Reflow_Oven,In-line,PASS,NONE,-0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:52,VS4,DC-2621,SN-000144,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:13,VS4,DC-2621,SN-000145,SPI,In-line,PASS,NONE,99%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:40,VS4,DC-2621,SN-000145,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:20,VS4,DC-2621,SN-000145,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:08,VS4,DC-2621,SN-000145,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:38,VS4,DC-2621,SN-000145,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:33,VS4,DC-2621,SN-000145,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:05,VS4,DC-2621,SN-000146,SPI,In-line,PASS,NONE,91%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:48,VS4,DC-2621,SN-000146,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:39,VS4,DC-2621,SN-000146,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:31,VS4,DC-2621,SN-000146,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:16,VS4,DC-2621,SN-000146,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:45,VS4,DC-2621,SN-000146,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:39,VS4,DC-2621,SN-000147,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:16,VS4,DC-2621,SN-000147,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:10,VS4,DC-2621,SN-000147,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:01,VS4,DC-2621,SN-000147,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:36,VS4,DC-2621,SN-000147,Reflow_Oven,In-line,PASS,NONE,+0.9 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:00,VS4,DC-2621,SN-000147,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:49:41,VS4,DC-2621,SN-000148,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:40,VS4,DC-2621,SN-000148,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:05,VS4,DC-2621,SN-000148,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:57,VS4,DC-2621,SN-000148,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:19,VS4,DC-2621,SN-000148,Reflow_Oven,In-line,FAIL,ERR_TEMP_OOR,4.5 C,2.51,06:00-14:00,Brygada 1
2026-05-25 04:53:10,VS4,DC-2621,SN-000148,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:37,VS4,DC-2621,SN-000149,SPI,In-line,PASS,NONE,91%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:01,VS4,DC-2621,SN-000149,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:40,VS4,DC-2621,SN-000149,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:25,VS4,DC-2621,SN-000149,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:23,VS4,DC-2621,SN-000149,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:57,VS4,DC-2621,SN-000149,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:50:44,VS4,DC-2621,SN-000150,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:40,VS4,DC-2621,SN-000150,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:31,VS4,DC-2621,SN-000150,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:22,VS4,DC-2621,SN-000150,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:44,VS4,DC-2621,SN-000150,Reflow_Oven,In-line,PASS,NONE,-0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:34,VS4,DC-2621,SN-000150,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:10,VS4,DC-2621,SN-000151,SPI,In-line,PASS,NONE,102%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:51,VS4,DC-2621,SN-000151,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:26,VS4,DC-2621,SN-000151,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:11,VS4,DC-2621,SN-000151,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:55,VS4,DC-2621,SN-000151,Reflow_Oven,In-line,PASS,NONE,+1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:43,VS4,DC-2621,SN-000151,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:37,VS4,DC-2621,SN-000152,SPI,In-line,PASS,NONE,107%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:22,VS4,DC-2621,SN-000152,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:47,VS4,DC-2621,SN-000152,AOI_Pre,In-line,FAIL,ERR_MISSING_COMP,NA,10.27,06:00-14:00,Brygada 1
2026-05-25 04:53:12,VS4,DC-2621,SN-000152,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,12.69,06:00-14:00,Brygada 1
2026-05-25 04:54:02,VS4,DC-2621,SN-000152,Reflow_Oven,In-line,PASS,NONE,+0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:38,VS4,DC-2621,SN-000152,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:51:58,VS4,DC-2621,SN-000153,SPI,In-line,PASS,NONE,109%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:30,VS4,DC-2621,SN-000153,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:29,VS4,DC-2621,SN-000153,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:59,VS4,DC-2621,SN-000153,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:57,VS4,DC-2621,SN-000153,Reflow_Oven,In-line,PASS,NONE,+0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:55:53,VS4,DC-2621,SN-000153,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:12,VS4,DC-2621,SN-000154,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:11,VS4,DC-2621,SN-000154,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:06,VS4,DC-2621,SN-000154,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:29,VS4,DC-2621,SN-000154,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:55:23,VS4,DC-2621,SN-000154,Reflow_Oven,In-line,PASS,NONE,-0.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:55:47,VS4,DC-2621,SN-000154,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:00,VS4,DC-2621,SN-000155,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:43,VS4,DC-2621,SN-000155,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:36,VS4,DC-2621,SN-000155,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:54:25,VS4,DC-2621,SN-000155,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:55:04,VS4,DC-2621,SN-000155,Reflow_Oven,In-line,PASS,NONE,-0.7 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:55:45,VS4,DC-2621,SN-000155,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:52:23,VS4,DC-2621,SN-000156,SPI,In-line,PASS,NONE,92%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:05,VS4,DC-2621,SN-000156,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:53:27,VS4,DC-2621,SN-000156,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
