Timestamp,Value_Stream,Batch_ID,Product_SN,Station_ID,Tester_Type,Status,Error_Code,Measured_Value,Cost_Impact,Shift,Team
2026-05-25 04:35:18,VS2,DC-2621,SN-000096,Reflow_Oven,In-line,PASS,NONE,+0.9 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:51,VS2,DC-2621,SN-000096,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:32:58,VS2,DC-2621,SN-000097,SPI,In-line,PASS,NONE,99%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:33:43,VS2,DC-2621,SN-000097,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:36,VS2,DC-2621,SN-000097,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:57,VS2,DC-2621,SN-000097,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:30,VS2,DC-2621,SN-000097,Reflow_Oven,In-line,PASS,NONE,+0.5 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:11,VS2,DC-2621,SN-000097,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:33:13,VS2,DC-2621,SN-000098,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:09,VS2,DC-2621,SN-000098,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:35,VS2,DC-2621,SN-000098,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:27,VS2,DC-2621,SN-000098,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:54,VS2,DC-2621,SN-000098,Reflow_Oven,In-line,PASS,NONE,+1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:41,VS2,DC-2621,SN-000098,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:33:41,VS2,DC-2621,SN-000099,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:18,VS2,DC-2621,SN-000099,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:17,VS2,DC-2621,SN-000099,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:14,VS2,DC-2621,SN-000099,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:05,VS2,DC-2621,SN-000099,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:51,VS2,DC-2621,SN-000099,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:08,VS2,DC-2621,SN-000100,SPI,In-line,PASS,NONE,109%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:51,VS2,DC-2621,SN-000100,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:29,VS2,DC-2621,SN-000100,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:56,VS2,DC-2621,SN-000100,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:30,VS2,DC-2621,SN-000100,Reflow_Oven,In-line,PASS,NONE,+0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:18,VS2,DC-2621,SN-000100,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:28,VS2,DC-2621,SN-000101,SPI,In-line,PASS,NONE,100%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:12,VS2,DC-2621,SN-000101,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:43,VS2,DC-2621,SN-000101,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:30,VS2,DC-2621,SN-000101,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:28,VS2,DC-2621,SN-000101,Reflow_Oven,In-line,PASS,NONE,-0.7 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:03,VS2,DC-2621,SN-000101,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:26,VS2,DC-2621,SN-000102,SPI,In-line,PASS,NONE,98%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:00,VS2,DC-2621,SN-000102,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:50,VS2,DC-2621,SN-000102,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:40,VS2,DC-2621,SN-000102,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:20,VS2,DC-2621,SN-000102,Reflow_Oven,In-line,PASS,NONE,-1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:02,VS2,DC-2621,SN-000102,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:34:57,VS2,DC-2621,SN-000103,SPI,In-line,PASS,NONE,108%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:30,VS2,DC-2621,SN-000103,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:26,VS2,DC-2621,SN-000103,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:12,VS2,DC-2621,SN-000103,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:01,VS2,DC-2621,SN-000103,Reflow_Oven,In-line,PASS,NONE,+1.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:00,VS2,DC-2621,SN-000103,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:28,VS2,DC-2621,SN-000104,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:26,VS2,DC-2621,SN-000104,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:47,VS2,DC-2621,SN-000104,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:10,VS2,DC-2621,SN-000104,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:08,VS2,DC-2621,SN-000104,Reflow_Oven,In-line,PASS,NONE,+1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:07,VS2,DC-2621,SN-000104,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:35:55,VS2,DC-2621,SN-000105,SPI,In-line,FAIL,ERR_INSUFF_PASTE,131%,4.35,06:00-14:00,Brygada 1
2026-05-25 04:36:36,VS2,DC-2621,SN-000105,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:16,VS2,DC-2621,SN-000105,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:46,VS2,DC-2621,SN-000105,Transport,In-line,FAIL,ERR_SENSOR_TIMEOUT,NA,5.47,06:00-14:00,Brygada 1
2026-05-25 04:38:35,VS2,DC-2621,SN-000105,Reflow_Oven,In-line,PASS,NONE,+0.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:09,VS2,DC-2621,SN-000105,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,6.65,06:00-14:00,Brygada 1
2026-05-25 04:35:46,VS2,DC-2621,SN-000106,SPI,In-line,PASS,NONE,93%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:22,VS2,DC-2621,SN-000106,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:42,VS2,DC-2621,SN-000106,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:23,VS2,DC-2621,SN-000106,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,13.67,06:00-14:00,Brygada 1
2026-05-25 04:38:09,VS2,DC-2621,SN-000106,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:34,VS2,DC-2621,SN-000106,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:18,VS2,DC-2621,SN-000107,SPI,In-line,PASS,NONE,91%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:03,VS2,DC-2621,SN-000107,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:38,VS2,DC-2621,SN-000107,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:09,VS2,DC-2621,SN-000107,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:40,VS2,DC-2621,SN-000107,Reflow_Oven,In-line,FAIL,ERR_TEMP_OOR,5.8 C,9.02,06:00-14:00,Brygada 1
2026-05-25 04:39:25,VS2,DC-2621,SN-000107,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:33,VS2,DC-2621,SN-000108,SPI,In-line,PASS,NONE,99%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:25,VS2,DC-2621,SN-000108,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:08,VS2,DC-2621,SN-000108,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:57,VS2,DC-2621,SN-000108,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:35,VS2,DC-2621,SN-000108,Reflow_Oven,In-line,FAIL,ERR_TEMP_OOR,5.1 C,8.47,06:00-14:00,Brygada 1
2026-05-25 04:40:07,VS2,DC-2621,SN-000108,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:36:51,VS2,DC-2621,SN-000109,SPI,In-line,PASS,NONE,93%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:49,VS2,DC-2621,SN-000109,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:21,VS2,DC-2621,SN-000109,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:55,VS2,DC-2621,SN-000109,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:28,VS2,DC-2621,SN-000109,Reflow_Oven,In-line,PASS,NONE,-0.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:21,VS2,DC-2621,SN-000109,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:38,VS2,DC-2621,SN-000110,SPI,In-line,PASS,NONE,104%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:20,VS2,DC-2621,SN-000110,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:58,VS2,DC-2621,SN-000110,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:47,VS2,DC-2621,SN-000110,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:27,VS2,DC-2621,SN-000110,Reflow_Oven,In-line,PASS,NONE,+1.0 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:57,VS2,DC-2621,SN-000110,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:57,VS2,DC-2621,SN-000111,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:52,VS2,DC-2621,SN-000111,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:17,VS2,DC-2621,SN-000111,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:50,VS2,DC-2621,SN-000111,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:26,VS2,DC-2621,SN-000111,Reflow_Oven,In-line,PASS,NONE,+0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:14,VS2,DC-2621,SN-000111,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:37:50,VS2,DC-2621,SN-000112,SPI,In-line,PASS,NONE,107%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:49,VS2,DC-2621,SN-000112,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:27,VS2,DC-2621,SN-000112,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:17,VS2,DC-2621,SN-000112,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:10,VS2,DC-2621,SN-000112,Reflow_Oven,In-line,PASS,NONE,-0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:52,VS2,DC-2621,SN-000112,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:08,VS2,DC-2621,SN-000113,SPI,In-line,PASS,NONE,106%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:46,VS2,DC-2621,SN-000113,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:41,VS2,DC-2621,SN-000113,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:18,VS2,DC-2621,SN-000113,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,10.81,06:00-14:00,Brygada 1
2026-05-25 04:40:50,VS2,DC-2621,SN-000113,Reflow_Oven,In-line,PASS,NONE,-1.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:11,VS2,DC-2621,SN-000113,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:47,VS2,DC-2621,SN-000114,SPI,In-line,PASS,NONE,101%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:14,VS2,DC-2621,SN-000114,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:11,VS2,DC-2621,SN-000114,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:33,VS2,DC-2621,SN-000114,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:04,VS2,DC-2621,SN-000114,Reflow_Oven,In-line,PASS,NONE,+0.6 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:55,VS2,DC-2621,SN-000114,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:38:50,VS2,DC-2621,SN-000115,SPI,In-line,PASS,NONE,105%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:20,VS2,DC-2621,SN-000115,PnP,In-line,FAIL,ERR_MISALIGNMENT,0.20mm,9.23,06:00-14:00,Brygada 1
2026-05-25 04:39:46,VS2,DC-2621,SN-000115,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:39,VS2,DC-2621,SN-000115,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:14,VS2,DC-2621,SN-000115,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:35,VS2,DC-2621,SN-000115,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:12,VS2,DC-2621,SN-000116,SPI,In-line,FAIL,ERR_INSUFF_PASTE,156%,9.13,06:00-14:00,Brygada 1
2026-05-25 04:39:48,VS2,DC-2621,SN-000116,PnP,In-line,PASS,NONE,0.05mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:16,VS2,DC-2621,SN-000116,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:53,VS2,DC-2621,SN-000116,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:14,VS2,DC-2621,SN-000116,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:03,VS2,DC-2621,SN-000116,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:43,VS2,DC-2621,SN-000117,SPI,In-line,PASS,NONE,96%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:19,VS2,DC-2621,SN-000117,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:13,VS2,DC-2621,SN-000117,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:54,VS2,DC-2621,SN-000117,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:42,VS2,DC-2621,SN-000117,Reflow_Oven,In-line,PASS,NONE,+0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:40,VS2,DC-2621,SN-000117,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:39:50,VS2,DC-2621,SN-000118,SPI,In-line,PASS,NONE,102%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:17,VS2,DC-2621,SN-000118,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:45,VS2,DC-2621,SN-000118,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:41,VS2,DC-2621,SN-000118,Transport,In-line,FAIL,ERR_SENSOR_TIMEOUT,NA,12.36,06:00-14:00,Brygada 1
2026-05-25 04:42:10,VS2,DC-2621,SN-000118,Reflow_Oven,In-line,PASS,NONE,+0.7 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:53,VS2,DC-2621,SN-000118,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:14,VS2,DC-2621,SN-000119,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:42,VS2,DC-2621,SN-000119,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:24,VS2,DC-2621,SN-000119,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:16,VS2,DC-2621,SN-000119,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:54,VS2,DC-2621,SN-000119,Reflow_Oven,In-line,PASS,NONE,-0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:35,VS2,DC-2621,SN-000119,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:40:28,VS2,DC-2621,SN-000120,SPI,In-line,PASS,NONE,100%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:20,VS2,DC-2621,SN-000120,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:57,VS2,DC-2621,SN-000120,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:18,VS2,DC-2621,SN-000120,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:42,VS2,DC-2621,SN-000120,Reflow_Oven,In-line,PASS,NONE,-1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:08,VS2,DC-2621,SN-000120,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:07,VS2,DC-2621,SN-000121,SPI,In-line,PASS,NONE,94%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:57,VS2,DC-2621,SN-000121,PnP,In-line,FAIL,ERR_MISSING_COMP,0.36mm,6.26,06:00-14:00,Brygada 1
2026-05-25 04:42:36,VS2,DC-2621,SN-000121,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:08,VS2,DC-2621,SN-000121,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:58,VS2,DC-2621,SN-000121,Reflow_Oven,In-line,PASS,NONE,+1.1 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:44,VS2,DC-2621,SN-000121,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:28,VS2,DC-2621,SN-000122,SPI,In-line,PASS,NONE,96%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:02,VS2,DC-2621,SN-000122,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:26,VS2,DC-2621,SN-000122,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:57,VS2,DC-2621,SN-000122,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:31,VS2,DC-2621,SN-000122,Reflow_Oven,In-line,PASS,NONE,-0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:22,VS2,DC-2621,SN-000122,AOI_Post,In-line,FAIL,ERR_BRIDGING,NA,6.66,06:00-14:00,Brygada 1
2026-05-25 04:41:37,VS2,DC-2621,SN-000123,SPI,In-line,PASS,NONE,97%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:33,VS2,DC-2621,SN-000123,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:15,VS2,DC-2621,SN-000123,AOI_Pre,In-line,FAIL,ERR_TOMBSTONE,NA,4.79,06:00-14:00,Brygada 1
2026-05-25 04:43:48,VS2,DC-2621,SN-000123,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:42,VS2,DC-2621,SN-000123,Reflow_Oven,In-line,PASS,NONE,+0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:09,VS2,DC-2621,SN-000123,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:41:56,VS2,DC-2621,SN-000124,SPI,In-line,PASS,NONE,95%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:46,VS2,DC-2621,SN-000124,PnP,In-line,PASS,NONE,0.02mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:17,VS2,DC-2621,SN-000124,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:06,VS2,DC-2621,SN-000124,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:32,VS2,DC-2621,SN-000124,Reflow_Oven,In-line,PASS,NONE,-0.8 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:26,VS2,DC-2621,SN-000124,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:13,VS2,DC-2621,SN-000125,SPI,In-line,PASS,NONE,103%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:45,VS2,DC-2621,SN-000125,PnP,In-line,PASS,NONE,0.01mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:22,VS2,DC-2621,SN-000125,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:10,VS2,DC-2621,SN-000125,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:36,VS2,DC-2621,SN-000125,Reflow_Oven,In-line,PASS,NONE,+0.3 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:58,VS2,DC-2621,SN-000125,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:33,VS2,DC-2621,SN-000126,SPI,In-line,FAIL,ERR_EXCESS_PASTE,147%,9.38,06:00-14:00,Brygada 1
2026-05-25 04:43:12,VS2,DC-2621,SN-000126,PnP,In-line,PASS,NONE,0.04mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:41,VS2,DC-2621,SN-000126,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:37,VS2,DC-2621,SN-000126,Transport,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:59,VS2,DC-2621,SN-000126,Reflow_Oven,In-line,PASS,NONE,+0.2 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:32,VS2,DC-2621,SN-000126,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:42:42,VS2,DC-2621,SN-000127,SPI,In-line,PASS,NONE,100%,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:23,VS2,DC-2621,SN-000127,PnP,In-line,FAIL,ERR_MISALIGNMENT,0.30mm,7.34,06:00-14:00,Brygada 1
2026-05-25 04:44:12,VS2,DC-2621,SN-000127,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:35,VS2,DC-2621,SN-000127,Transport,In-line,FAIL,ERR_BOARD_JAM,NA,13.55,06:00-14:00,Brygada 1
2026-05-25 04:45:27,VS2,DC-2621,SN-000127,Reflow_Oven,In-line,PASS,NONE,-0.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:45:55,VS2,DC-2621,SN-000127,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:07,VS2,DC-2621,SN-000128,SPI,In-line,FAIL,ERR_EXCESS_PASTE,147%,7.12,06:00-14:00,Brygada 1
2026-05-25 04:43:36,VS2,DC-2621,SN-000128,PnP,In-line,PASS,NONE,0.03mm,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:02,VS2,DC-2621,SN-000128,AOI_Pre,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:44:57,VS2,DC-2621,SN-000128,Transport,In-line,FAIL,ERR_SENSOR_TIMEOUT,NA,4.71,06:00-14:00,Brygada 1
2026-05-25 04:45:56,VS2,DC-2621,SN-000128,Reflow_Oven,In-line,PASS,NONE,+1.4 C,0.00,06:00-14:00,Brygada 1
2026-05-25 04:46:34,VS2,DC-2621,SN-000128,AOI_Post,In-line,PASS,NONE,NA,0.00,06:00-14:00,Brygada 1
2026-05-25 04:43:25,VS2,DC-2621,SN-000129,SPI,In-line,PASS,NONE,90%,0.00,06:00-14:00,Brygada 1
